user_id,total_spent,total_products_bought
26519,203.85999965667722,4
26520,158.94000244140625,4
26523,198.0,1
26525,62.18000030517578,2
26526,159.9700002670288,3
26527,153.69000625610352,2
26528,84.0,1
26529,33.95000076293945,1
26530,18.780000686645508,1
26531,99.0,1
26532,77.97999954223633,2
26534,98.36000061035156,3
26535,142.0500030517578,2
26537,84.98999786376953,1
26538,171.37000274658203,6
26539,57.989999771118164,2
26540,39.5,1
26541,42.9900016784668,1
26542,218.64999961853027,3
26543,12.579999923706056,1
26545,33.880001068115234,1
26546,185.0,1
26548,125.05000209808351,3
26549,339.9200019836426,5
26550,19.989999771118164,1
26551,32.0,1
26553,280.98999786376953,3
26554,300.79999923706055,4
26558,45.0,1
26561,141.45000076293945,3
26562,99.94000053405762,4
26563,34.0,1
26564,243.4499969482422,3
26565,59.97999954223633,2
26566,22.0,1
26567,109.95000076293945,4
26568,90.0,2
26569,14.979999542236328,1
26570,385.98999977111816,7
26571,149.9499969482422,1
26572,226.25,3
26574,660.4899997711182,3
26575,185.01999759674072,4
26576,357.0,1
26577,94.94999694824219,2
26578,93.4799976348877,2
26579,15.239999771118164,1
26581,25.0,1
26582,52.5,2
26583,108.48000144958496,3
26584,40.400001525878906,1
26586,72.98999977111816,2
26588,329.989990234375,2
26589,150.27000045776367,4
26591,164.0,1
26592,70.95000076293945,3
26595,34.5,1
26596,18.950000762939453,1
26599,78.0,1
26600,128.5,1
26601,78.95000076293945,2
26602,182.48999977111816,4
26603,133.3699951171875,1
26604,568.8800029754639,7
26606,285.89000129699707,4
26607,76.0,1
26608,14.5,1
26609,39.950000762939446,1
26610,159.99000549316406,1
26611,210.0,2
26612,12.0,1
26613,406.98000144958496,8
26614,17.989999771118164,1
26615,120.23999786376953,3
26617,169.79999923706055,3
26619,224.51999855041504,3
26622,9.960000038146973,1
26624,39.950000762939446,1
26625,119.98999786376952,1
26626,14.949999809265137,1
26627,43.19000053405762,3
26628,74.0,1
26629,52.07000160217285,2
26630,158.5,2
26631,173.87000274658203,7
26633,68.9900016784668,2
26634,31.0,1
26636,128.7599983215332,3
26637,168.9500026702881,5
26638,50.0,1
26640,190.9799976348877,4
26641,115.95000076293945,2
26642,260.1700038909912,7
26644,54.97999954223633,3
26645,66.20999908447266,1
26646,420.37000274658203,6
26647,75.4800033569336,1
26648,39.9900016784668,1
26649,72.0,1
26650,14.090000152587892,1
26652,124.9800033569336,2
26653,145.0,2
26655,49.9900016784668,1
26656,588.0,3
26657,209.0,1
26658,109.0,1
26659,192.45000076293945,4
26660,89.98999786376953,1
26661,51.5,2
26663,86.5999984741211,2
26665,59.9900016784668,1
26668,139.93999862670898,2
26669,48.97999954223633,1
26670,135.08999633789062,2
26671,39.950000762939446,1
26672,186.97999954223633,2
26673,88.97000122070312,2
26674,184.4900016784668,2
26675,729.9900054931641,6
26676,727.5300025939941,7
26677,139.7700023651123,4
26678,16.989999771118164,1
26680,189.0,1
26681,69.5,1
26682,10.989999771118164,1
26684,16.209999084472656,1
26685,119.5,2
26686,87.46999931335449,2
26687,236.0,2
26688,19.989999771118164,1
26689,49.450000762939446,1
26691,36.0,1
26692,243.61999893188477,3
26693,359.9699964523315,5
26694,101.0,1
26697,16.0,1
26698,150.68999862670898,5
26699,60.0,1
26700,127.9499969482422,1
26701,94.9800033569336,2
26702,268.5699996948242,4
26704,138.48000144958496,4
26705,196.35999870300293,4
26706,481.1799964904785,6
26707,329.9300003051758,4
26708,30.0,1
26709,62.0,1
26710,79.98999786376953,1
26711,85.10000038146973,3
26712,126.97999954223633,4
26714,1095.9900016784668,5
26715,240.24999809265137,3
26716,143.0,2
26717,282.23000144958496,6
26719,114.19999885559082,3
26720,55.989999771118164,2
26722,42.0,1
26724,38.0,1
26725,89.82999992370605,5
26727,73.0,2
26728,206.5,4
26729,56.260000228881836,2
26731,234.67999267578125,2
26732,236.89000034332275,4
26733,65.0,1
26734,45.989999771118164,2
26735,25.0,1
26736,39.950000762939446,1
26737,111.76999950408936,3
26739,73.77000045776367,2
26740,215.44000053405762,2
26741,15.699999809265137,1
26742,298.97999000549316,2
26743,26.989999771118164,1
26744,63.9900016784668,1
26745,416.93999481201166,4
26746,15.989999771118164,1
26747,785.6599998474121,9
26748,112.0,2
26749,317.0000057220459,5
26752,148.90999603271484,2
26753,60.400001525878906,2
26754,25.0,1
26755,193.0,2
26756,111.9900016784668,2
26758,70.0,1
26759,29.989999771118164,1
26761,16.969999313354492,1
26763,70.0,1
26764,125.06999969482422,2
26765,43.079999923706055,2
26767,123.5,2
26768,255.1099977493286,4
26769,123.41999816894531,2
26770,187.8000030517578,2
26771,824.3499984741211,9
26772,263.4700012207031,5
26775,68.94999694824219,1
26776,139.99000549316406,1
26777,181.53999996185303,3
26778,49.9900016784668,1
26779,59.5,1
26781,10.779999732971191,1
26782,50.0,1
26783,61.489999771118164,2
26784,51.720001220703125,1
26786,50.0,1
26787,77.98999786376953,1
26789,431.3099946975708,6
26791,30.0,1
26793,38.9900016784668,1
26794,495.0,1
26795,25.989999771118164,1
26796,152.39000511169434,2
26797,98.0,1
26798,35.0,1
26800,25.0,1
26802,41.950000762939446,1
26803,89.82000064849854,6
26804,135.4499969482422,1
26805,199.67999935150146,4
26806,27.21999931335449,1
26808,66.25,2
26810,102.88000011444092,3
26811,171.9900016784668,2
26812,109.97999954223633,2
26813,83.0,1
26814,319.9699993133545,5
26815,90.0,1
26816,147.4000015258789,2
26817,198.0,1
26819,218.0,2
26820,163.0,2
26822,259.58999967575073,5
26824,30.709999084472656,1
26825,54.450000762939446,1
26827,243.31999969482422,4
26829,23.989999771118164,1
26830,38.15999984741211,3
26832,45.0,1
26833,39.989999771118164,2
26836,309.45000076293945,5
26837,116.9000015258789,3
26838,35.889999628067024,2
26839,56.59999847412109,1
26840,14.989999771118164,1
26842,59.950000762939446,1
26843,229.65000343322754,3
26845,19.07999992370605,1
26846,178.0,1
26848,166.44000053405762,4
26849,13.989999771118164,1
26850,176.70999908447266,5
26852,472.8600025177002,9
26853,91.5,2
26854,69.5,1
26855,225.0,1
26857,32.95000076293945,1
26859,219.93999862670898,4
26860,24.989999771118164,1
26861,588.9499969482422,4
26862,262.73999977111816,2
26863,168.0,1
26864,26.6200008392334,1
26865,345.0,1
26866,469.7899951934814,5
26867,92.48999977111816,3
26868,100.33000087738037,4
26869,198.98000144958496,3
26870,25.0,1
26871,121.94000244140625,3
26872,64.5,1
26873,25.0,1
26875,28.479999542236328,2
26876,59.9900016784668,1
26877,13.989999771118164,1
26878,77.94000244140625,2
26879,148.47999954223633,2
26880,79.60000228881836,2
26881,323.3399963378906,4
26882,114.48000144958496,3
26883,646.8799896240234,5
26885,25.0,1
26886,17.5,1
26887,282.6999969482422,5
26891,68.98999977111816,2
26892,57.5,1
26894,84.80000305175781,2
26895,32.95000076293945,1
26897,19.979999542236328,1
26898,11.140000343322754,1
26899,12.0,1
26900,203.14999389648435,3
26901,50.0,1
26902,175.0,2
26904,432.8500003814697,9
26905,44.97999954223633,1
26906,294.97999572753906,3
26908,142.02000045776367,5
26909,11.600000381469728,1
26910,84.97000122070312,1
26911,47.9900016784668,1
26912,148.9900016784668,2
26913,194.4900016784668,4
26914,36.0,1
26915,119.9900016784668,3
26916,411.48000144958496,7
26917,65.13999938964844,1
26918,172.75,1
26919,24.89999961853028,1
26920,67.95999908447266,1
26921,72.98000144958496,2
26922,51.720001220703125,1
26923,291.23999786376953,4
26924,62.48000144958496,3
26925,9.40999984741211,1
26926,183.95000076293945,2
26927,295.0,1
26928,91.53000259399414,2
26929,120.95000076293945,2
26930,112.89000225067139,3
26931,11.989999771118164,1
26932,94.98999786376952,1
26935,114.43999862670898,2
26936,949.6599998474121,9
26937,245.479998588562,5
26938,125.9499969482422,1
26939,39.9900016784668,1
26940,19.989999771118164,1
26941,87.5,1
26942,35.0,1
26943,271.84999656677246,7
26944,108.93000221252441,4
26948,84.0,2
26949,47.94000053405762,2
26951,613.8500022888184,8
26952,36.950000047683716,2
26953,43.97999954223633,2
26954,133.52000427246094,3
26955,197.97999954223633,3
26956,429.97999000549316,4
26959,25.0,1
26960,190.0,3
26961,99.98999786376952,1
26962,211.11999893188477,5
26963,240.7400016784668,2
26964,96.29000091552734,2
26965,78.95000076293945,2
26966,43.950000762939446,1
26967,75.0,1
26968,18.0,1
26970,156.8699951171875,1
26971,197.3900032043457,4
26972,99.95000076293945,2
26973,99.97000122070312,2
26974,16.440000534057617,1
26975,85.39999961853027,2
26978,46.0,1
26979,21.979999542236328,1
26980,169.62000465393066,3
26981,14.0,1
26982,76.72000026702881,2
26983,59.5,1
26984,341.9900016784668,4
26985,195.9800033569336,4
26986,44.9900016784668,1
26988,89.62000274658203,4
26989,198.98000717163086,3
26990,66.0,2
26991,59.9900016784668,1
26993,24.989999771118164,1
26995,61.5,2
26996,93.96000337600708,3
26997,44.950000762939446,1
26998,85.9900016784668,2
27001,40.0,1
27002,94.98000144958496,3
27003,27.949999809265137,2
27004,24.989999771118164,1
27005,205.85999679565427,2
27006,89.5,1
27007,42.5,1
27008,38.0,2
27010,46.0,1
27011,64.3799991607666,2
27012,46.679999351501465,2
27013,152.42999935150146,4
27015,387.8899974822998,6
27016,335.8900032043457,5
27017,65.48999977111816,2
27019,225.0900001525879,6
27021,279.0,1
27022,47.0,1
27023,115.0,2
27024,89.48999977111816,2
27025,106.63000011444092,3
27026,110.7899980545044,3
27027,34.9900016784668,1
27028,171.94000244140625,3
27029,11.359999656677246,1
27030,30.0,1
27031,53.90000057220459,3
27032,55.94000244140625,2
27033,19.520000457763672,1
27034,260.1500015258789,6
27035,23.739999771118164,1
27036,219.98000144958496,3
27037,13.989999771118164,1
27039,39.0,1
27040,75.54999923706056,2
27041,40.0,1
27042,299.42000007629395,4
27043,71.9900016784668,2
27045,270.85999965667725,4
27046,318.7400016784668,5
27047,19.0,1
27048,101.84000015258789,2
27049,12.0,1
27050,23.790000915527344,1
27052,77.94999980926514,2
27053,226.9699993133545,4
27054,55.0,1
27056,166.0,2
27059,69.01999950408936,4
27062,63.6200008392334,2
27063,23.729999542236328,1
27065,122.96999740600585,3
27066,21.0,1
27068,145.79000091552734,2
27069,447.13999938964844,4
27070,233.7900047302246,3
27072,321.4000053405762,4
27073,29.5,1
27074,34.94999980926514,2
27075,66.97999954223633,3
27076,33.5,1
27077,65.0,1
27079,14.270000457763672,1
27080,18.989999771118164,1
27083,209.47999572753906,3
27084,78.0,1
27085,129.0,1
27086,32.97999954223633,2
27087,65.0,1
27088,198.0,1
27089,231.04000091552734,4
27090,213.9900016784668,3
27091,356.8700065612793,6
27093,139.4900016784668,3
27095,97.06000137329102,3
27096,34.0,1
27097,134.4800033569336,3
27098,373.92000007629395,6
27099,54.0,1
27101,374.73999786376953,3
27102,743.5399980545044,8
27104,34.95000076293945,1
27105,54.0,2
27107,34.9900016784668,1
27110,211.01000213623047,4
27112,73.48999977111816,3
27113,92.5,2
27115,61.2400016784668,2
27116,59.5,1
27117,149.0,1
27119,9.300000190734863,1
27121,104.0,2
27123,29.989999771118164,1
27124,79.98999786376953,1
27125,244.69000053405762,3
27126,46.950000762939446,1
27127,256.5399971008301,3
27129,94.97999954223633,4
27130,19.989999771118164,1
27131,16.0,1
27132,60.09999847412109,1
27133,82.0,2
27134,9.989999771118164,1
27136,103.94999694824217,2
27138,40.939998626708984,2
27139,8.0,1
27140,104.9300012588501,4
27141,245.0,3
27142,39.450000762939446,1
27143,30.89999961853028,1
27145,240.98999786376953,3
27146,246.32000160217285,5
27148,25.0,1
27149,73.95000076293945,2
27150,233.0,2
27151,54.9900016784668,2
27152,21.5,1
27153,64.93000030517578,1
27154,86.0,2
27155,155.9499969482422,3
27156,534.9799919128418,2
27157,196.98999977111816,2
27158,165.44999980926514,3
27161,86.95000076293945,2
27162,136.48999977111816,2
27163,56.59999847412109,1
27164,97.45000076293945,3
27165,129.94999694824216,2
27166,79.0,1
27168,302.8999938964844,5
27170,37.929999351501465,3
27171,198.0,1
27172,14.989999771118164,1
27173,159.9799976348877,3
27175,69.5,1
27176,12.470000267028809,1
27177,210.1400032043457,4
27179,172.0,1
27180,152.4800033569336,4
27181,31.0,2
27182,29.989999771118164,1
27183,34.97999954223633,1
27184,25.0,1
27185,174.0,3
27186,48.489999771118164,2
27187,44.9900016784668,1
27189,199.20999908447266,2
27190,61.0,2
27191,15.989999771118164,1
27193,110.75000190734863,3
27194,200.0,3
27195,33.95000076293945,1
27197,114.92000198364258,5
27198,195.3000030517578,1
27199,69.0,2
27201,48.0,1
27202,247.45000076293945,5
27203,60.450000762939446,2
27205,127.51000213623048,1
27206,331.48999786376953,5
27208,263.9799995422363,4
27209,99.0,1
27211,15.949999809265137,1
27213,39.5,1
27214,69.98999786376953,1
27215,223.3600025177002,6
27216,35.97999954223633,1
27217,206.9900016784668,2
27218,9.989999771118164,1
27219,41.25,1
27220,59.9900016784668,1
27222,68.0,2
27223,457.22000002861023,4
27224,196.95000076293945,3
27225,36.75,1
27226,119.98999786376952,1
27227,80.0,1
27228,19.989999771118164,1
27229,99.0,1
27230,16.0,1
27231,76.0,1
27232,10.699999809265137,1
27234,56.94999980926514,3
27237,87.0,1
27238,308.96000146865845,6
27239,229.75,4
27241,99.97000122070312,1
27243,349.6299991607666,8
27244,99.0,1
27246,65.0,2
27248,54.9900016784668,1
27250,93.94000148773193,4
27254,71.98000144958496,2
27255,69.5,1
27257,165.3599967956543,2
27258,284.87999725341797,2
27259,31.0,1
27261,26.979999542236328,1
27263,108.0,1
27264,140.95000076293945,3
27265,25.0,1
27267,104.0,2
27268,8.989999771118164,1
27269,75.06999969482422,1
27270,346.4900016784668,4
27271,40.9900016784668,1
27273,71.47000122070312,1
27274,21.989999771118164,1
27276,44.989999771118164,2
27277,157.4900016784668,2
27279,471.9200077056885,4
27281,91.94000244140625,2
27282,37.989999771118164,2
27283,30.0,1
27284,13.0,1
27285,67.32999992370605,2
27286,492.5,3
27288,433.25999641418457,6
27289,140.98999786376953,2
27291,38.5,1
27292,216.97999954223633,3
27293,131.17000484466553,4
27294,41.41999816894531,1
27295,39.9900016784668,1
27297,81.06999969482422,1
27299,60.0,1
27301,83.88000011444092,2
27302,81.48000144958496,2
27303,119.98999786376952,1
27304,99.4900016784668,2
27305,110.0,1
27306,446.37000274658203,10
27307,64.9900016784668,2
27308,56.0,1
27309,846.829999923706,3
27310,13.949999809265137,1
27312,61.44000053405762,3
27314,1147.1699981689453,5
27315,59.950000762939446,1
27316,81.82000350952148,2
27317,118.5,2
27318,49.450000762939446,1
27319,39.97999954223633,1
27320,14.949999809265137,1
27321,21.979999542236328,2
27322,94.0,1
27323,457.9000015258789,4
27324,49.59000015258789,1
27325,151.79999923706055,2
27327,148.5999984741211,2
27328,42.0,2
27329,218.0,1
27330,113.44999694824219,2
27331,35.900001525878906,1
27332,173.9900016784668,3
27333,160.0,1
27334,316.1700134277344,3
27335,29.989999771118164,1
27336,520.2699990272522,6
27337,84.20999908447266,1
27338,19.989999771118164,1
27340,15.840000152587892,1
27341,76.95999908447266,2
27342,350.95000076293945,4
27343,276.9799995422363,2
27344,54.989999771118164,2
27345,66.98999977111816,3
27348,59.9900016784668,1
27349,60.9900016784668,1
27350,109.98000144958496,3
27352,53.960001945495605,2
27354,419.4800033569336,4
27355,39.5,1
27356,264.71000480651855,5
27357,342.8899955749512,3
27358,19.989999771118164,1
27359,740.0400123596191,4
27361,214.0,2
27362,261.4199981689453,2
27363,199.0,1
27365,520.199987411499,10
27366,158.0,1
27367,9.979999542236328,1
27368,59.900001525878906,2
27369,25.0,1
27370,244.38000297546387,4
27371,293.42999839782715,4
27372,142.93999671936035,2
27377,99.0,1
27378,39.9900016784668,1
27379,160.93999671936035,3
27381,8.989999771118164,1
27382,80.9900016784668,2
27383,226.9799976348877,5
27384,147.45000076293945,3
27385,141.41999626159668,4
27386,308.48999881744385,5
27387,64.94999694824219,1
27388,395.0,1
27389,513.0499992370605,10
27391,292.9800033569336,4
27392,259.9299964904785,4
27393,61.210001945495605,2
27394,24.950000762939453,1
27395,77.0,1
27398,148.18999862670898,4
27399,214.98999977111816,4
27400,22.0,1
27401,53.880001068115234,2
27403,119.78999900817871,4
27404,79.5,2
27405,48.0,1
27407,76.30000305175781,1
27408,328.6000003814697,4
27409,251.0,2
27410,326.99000549316406,2
27411,45.2400016784668,1
27415,361.4600009918213,4
27416,89.0,1
27417,213.45000076293945,4
27418,24.950000762939453,1
27419,244.86000442504883,4
27420,296.67000007629395,3
27421,659.25,4
27422,342.4200019836426,4
27423,101.94000244140625,2
27424,65.44999980926514,3
27425,223.9000005722046,6
27426,111.98999977111816,4
27427,42.900001525878906,1
27428,16.989999771118164,1
27429,148.75,2
27430,127.30000305175781,3
27432,217.69000244140625,4
27433,16.0,1
27434,38.97999954223633,2
27435,176.0,1
27436,252.48999977111816,3
27437,231.6599998474121,4
27439,92.94000148773193,3
27440,429.94000148773193,3
27441,36.720001220703125,2
27442,137.9799976348877,3
27443,17.850000381469727,1
27444,111.9000015258789,2
27447,306.3699893951416,4
27449,188.27999877929688,2
27452,41.9900016784668,1
27453,199.98999977111816,2
27456,25.0,1
27458,109.0,2
27459,60.0,1
27460,33.9900016784668,1
27461,142.1699981689453,2
27462,173.9799976348877,4
27463,11.989999771118164,1
27464,178.9900016784668,2
27465,20.790000915527344,1
27466,85.47999954223633,2
27467,24.0,1
27468,259.989990234375,1
27469,84.98999977111816,2
27470,99.97999954223633,2
27471,82.19000053405762,3
27472,78.0,1
27473,102.94000244140625,2
27474,276.0,2
27476,64.0,1
27477,22.799999237060547,1
27480,9.0,1
27481,115.15000343322752,2
27482,310.88000202178955,6
27483,272.99000549316406,3
27484,166.2300033569336,3
27485,326.69000148773193,4
27486,142.98999786376953,2
27487,213.86000061035156,7
27488,215.93000030517578,4
27489,31.989999771118164,1
27490,93.96999931335449,3
27492,32.9900016784668,1
27493,142.9900016784668,4
27495,82.95000076293945,2
27496,203.0,2
27497,176.0,1
27498,44.119998931884766,1
27500,294.92000579833984,4
27501,88.04000186920166,4
27502,13.949999809265137,1
27503,162.38000106811523,4
27504,68.97000122070312,1
27505,180.90000009536743,4
27507,110.68000030517578,2
27508,35.79999923706055,1
27509,111.78000068664551,4
27511,269.5,4
27512,121.98999786376953,2
27513,152.98000144958496,4
27514,135.63999938964844,1
27515,189.9900054931641,1
27516,265.98999977111816,4
27517,27.0,1
27518,67.98999977111816,2
27519,167.0,1
27520,92.15999984741211,2
27521,136.94000053405762,4
27522,185.5,2
27523,719.3099985122681,10
27524,85.0,1
27525,8.180000305175781,1
27526,113.45000076293945,3
27528,47.16999816894531,1
27529,191.47999954223633,4
27530,234.93999481201172,3
27531,194.9900016784668,2
27533,252.45000076293945,7
27534,167.0,1
27535,83.79999923706056,2
27536,59.0,1
27538,351.6500015258789,3
27539,62.77000141143799,2
27540,35.970001220703125,1
27541,40.950000762939446,1
27542,169.48999977111816,3
27543,329.5,2
27544,68.9900016784668,2
27546,209.49000072479248,5
27548,158.0399990081787,5
27549,35.0,1
27550,199.43000411987305,6
27551,234.55000686645508,4
27552,58.0,1
27553,129.0,1
27554,88.0,1
27555,62.95000076293945,2
27556,160.9800033569336,3
27558,188.0,1
27559,49.97999954223633,1
27560,49.950000762939446,1
27561,182.23000168800354,5
27562,77.47000122070312,2
27563,84.8400011062622,3
27564,16.989999771118164,1
27565,419.83999252319336,5
27567,159.94000244140625,3
27568,98.10000133514404,3
27569,34.95000076293945,1
27570,69.98999786376953,1
27571,253.9900016784668,2
27572,354.4199981689453,4
27573,99.87999725341797,2
27574,346.34999656677246,5
27575,152.0,1
27576,98.0,1
27577,45.920000076293945,2
27578,139.0,2
27580,74.98000144958496,2
27581,31.950000762939453,1
27582,182.9199981689453,4
27583,43.40999984741211,2
27584,288.9400005340576,5
27586,247.9499969482422,2
27588,321.9799995422363,5
27590,132.54000091552734,4
27591,204.0,2
27593,80.47999954223633,2
27594,100.90000534057617,2
27595,377.0,3
27596,70.0,1
27597,351.9699993133545,4
27598,124.39000129699707,3
27599,98.0,2
27600,54.9900016784668,1
27601,36.0,1
27603,492.4699993133545,5
27605,200.9600009918213,4
27606,62.0,1
27607,61.829999923706055,2
27610,537.4899997711182,4
27611,34.9900016784668,1
27612,22.950000762939453,1
27613,218.46000289916992,6
27614,339.91000747680664,5
27615,135.0,1
27617,4.949999809265137,1
27618,106.06999969482422,2
27620,109.9900016784668,2
27621,49.93000078201293,2
27622,145.97999954223633,4
27623,58.8799991607666,2
27624,57.98000144958496,2
27627,50.97999954223633,2
27628,246.01000213623047,3
27629,32.0,1
27630,75.9900016784668,2
27631,288.4300003051758,6
27632,15.899999618530272,1
27633,391.2900056838989,8
27634,392.2700004577637,5
27635,128.98999786376953,2
27636,48.0,1
27637,12.989999771118164,1
27638,82.90000009536743,2
27640,398.4999976158142,5
27641,91.68000221252441,2
27643,14.0,1
27644,19.989999771118164,1
27645,129.0,1
27646,46.97999954223633,2
27647,84.9000015258789,2
27648,35.0,1
27649,81.94999694824217,1
27650,80.68000030517578,2
27651,134.59000205993652,3
27652,43.97999954223633,2
27653,404.0699987411499,6
27654,59.0,1
27655,118.9800033569336,3
27656,9.989999771118164,1
27657,56.38999938964844,1
27658,150.24999713897705,5
27659,211.47999954223633,3
27663,115.0,1
27666,79.97000122070312,3
27667,408.410005569458,6
27668,24.0,1
27669,158.94000244140625,4
27670,7.949999809265136,1
27671,214.60000038146973,2
27672,54.889999866485596,2
27673,175.25000381469724,2
27674,287.95000076293945,6
27675,401.2999954223633,5
27676,144.48999786376953,2
27678,89.44000053405762,2
27679,385.6999969482422,4
27680,815.0,1
27681,99.98999786376952,1
27683,9.989999771118164,1
27684,69.27000045776367,2
27686,39.9900016784668,1
27687,14.140000343322754,1
27688,29.989999771118164,1
27689,75.35000038146973,2
27690,271.38000106811523,3
27691,127.0,3
27692,59.5,1
27693,310.5,2
27694,25.0,1
27695,85.18000030517578,2
27696,256.78999519348145,3
27697,169.0,1
27698,36.0,1
27699,32.4900016784668,1
27700,98.08000183105467,1
27701,84.9800033569336,2
27702,338.9499969482422,2
27703,24.979999542236328,2
27704,27.950000762939453,1
27706,129.93999862670898,2
27707,72.98999977111816,3
27708,40.30999946594238,2
27709,127.65999984741211,3
27710,34.9900016784668,1
27711,80.55999946594238,2
27712,183.98999977111816,2
27713,152.98999786376953,2
27714,241.8900032043457,7
27715,125.37999725341795,2
27716,116.0,2
27717,148.1200008392334,3
27719,89.0,1
27720,512.0,2
27721,29.989999771118164,1
27724,113.47999954223633,2
27726,54.0,2
27728,184.44000053405762,4
27729,41.2400016784668,2
27731,25.0,1
27732,67.60000038146973,3
27733,534.4700012207031,7
27734,16.450000762939453,1
27735,47.49000000953674,4
27736,57.82000160217285,2
27737,32.9900016784668,1
27739,66.90999984741211,2
27741,101.9799976348877,2
27742,171.0,1
27743,15.0,1
27745,55.0,1
27747,189.9900016784668,3
27748,346.48999977111816,5
27749,14.989999771118164,1
27750,82.44000244140625,2
27751,72.0,1
27752,124.19999694824217,2
27753,187.53999710083008,4
27755,24.989999771118164,1
27756,125.0,1
27759,111.56999969482422,3
27760,46.9900016784668,1
27761,174.03999710083005,3
27762,42.920000076293945,2
27764,161.0,1
27765,209.0,1
27766,48.04999923706056,1
27767,379.0,1
27768,22.0,1
27769,108.43999671936032,2
27770,68.0,1
27771,68.98999786376953,1
27772,31.0,1
27773,63.95000076293945,2
27774,162.0,2
27776,49.5,1
27777,52.0,1
27778,116.5,3
27781,177.73000526428223,2
27782,101.98999786376952,1
27784,73.94999980926514,2
27786,115.0,1
27787,164.98999786376953,2
27788,100.10000038146973,3
27789,27.0,1
27790,140.86000061035156,4
27791,24.0,1
27792,129.99000549316406,1
27793,85.98999977111816,3
27794,752.9899997711182,4
27795,260.9099998474121,4
27797,49.989999771118164,3
27798,218.89000034332275,3
27799,138.33999729156494,5
27800,19.989999771118164,1
27801,60.989999771118164,2
27802,6.920000076293944,1
27803,248.94000053405762,5
27804,25.0,1
27808,49.9900016784668,1
27809,136.7899980545044,3
27811,90.0,1
27812,509.4700012207031,4
27813,44.0,1
27814,20.790000915527344,1
27815,31.989999771118164,1
27817,18.5,1
27818,50.9900016784668,1
27819,25.979999542236328,2
27820,34.0,1
27821,226.5,3
27822,13.899999618530272,1
27824,441.7100009918213,8
27825,211.0,3
27826,59.5,1
27827,98.72000122070312,4
27828,191.9900016784668,2
27829,49.0,1
27832,69.30000305175781,1
27833,198.68999862670898,3
27834,25.0,1
27835,70.0,1
27838,308.23000144958496,6
27840,9.800000190734863,1
27841,48.59000015258789,2
27842,272.53000116348267,4
27844,27.200000762939453,1
27845,148.5,1
27846,94.27000045776367,3
27848,106.97999954223633,4
27849,132.0999984741211,4
27850,306.97999572753906,4
27851,196.9900016784668,3
27852,45.83000183105469,1
27853,127.0,2
27854,333.87999725341797,5
27855,331.1499967575073,7
27856,75.6200008392334,2
27857,412.98999977111816,3
27858,214.60000038146973,5
27859,10.06999969482422,1
27860,85.94000053405762,2
27862,98.94999980926514,3
27863,110.57000160217285,4
27864,107.7400016784668,2
27865,31.950000762939453,1
27866,59.5,1
27867,156.90000534057617,2
27868,467.9300022125244,5
27870,461.8400077819824,4
27871,24.450000762939453,1
27872,16.079999923706055,1
27873,209.0,2
27876,351.88000106811523,6
27877,116.05000305175781,2
27878,94.94999694824219,2
27879,125.1800022125244,2
27880,16.0,1
27881,253.77000045776367,7
27883,22.109999656677246,2
27884,50.0,1
27885,91.98999977111816,2
27886,69.5,1
27888,34.9900016784668,1
27891,19.0,1
27892,24.989999771118164,1
27893,76.98999786376953,1
27894,49.9900016784668,1
27895,44.5,1
27897,91.19000244140625,2
27898,324.45000076293945,5
27899,28.0,1
27900,94.9800033569336,1
27901,253.26000213623047,6
27902,19.989999771118164,1
27903,13.739999771118164,1
27904,12.949999809265137,1
27905,16.899999618530273,1
27906,99.0,1
27907,197.08000087738037,4
27910,624.5300045013428,10
27911,11.989999771118164,1
27912,62.0,1
27913,121.19999980926514,4
27915,110.61999702453613,3
27916,52.0,1
27918,113.97999954223633,3
27919,284.48999786376953,3
27920,70.0,1
27921,75.25,2
27922,331.4700012207031,4
27923,354.4700050354004,7
27925,534.9499969482422,4
27926,166.0,2
27927,209.6400032043457,4
27928,53.5,1
27929,509.5800018310547,7
27930,125.0,1
27931,381.0200004577637,7
27932,24.0,1
27933,290.0,2
27934,169.9499969482422,1
27935,37.359999656677246,2
27936,305.0,2
27937,68.12999725341797,1
27938,22.0,1
27939,131.38999938964844,2
27940,4.96999979019165,1
27942,607.9499969482422,5
27943,169.89999961853027,4
27946,17.0,1
27947,141.48999977111816,2
27948,47.720001220703125,2
27950,28.0,1
27951,372.98999977111816,4
27952,25.0,1
27953,132.21000003814697,5
27954,208.1500015258789,4
27955,174.45000076293945,4
27956,165.0,1
27957,331.98999977111816,3
27958,84.94000053405762,2
27960,95.95000076293945,2
27961,44.880001068115234,1
27962,144.9499969482422,2
27963,25.0,1
27964,68.0,1
27965,85.48999977111816,3
27966,171.98999977111816,2
27967,106.48999977111816,3
27968,319.48999977111816,5
27970,139.86000061035156,1
27971,86.94999694824219,2
27972,45.0,2
27973,43.619998931884766,1
27974,140.81000328063965,3
27976,138.9000015258789,3
27977,117.94999694824219,2
27978,25.0,1
27979,132.8499994277954,3
27980,29.989999771118164,1
27981,77.98000144958496,2
27982,41.959999084472656,1
27983,237.35000228881836,5
27984,143.50000190734863,2
27988,60.0,1
27989,68.0,1
27990,6.989999771118164,1
27992,11.989999771118164,1
27994,302.99000549316406,2
27995,410.48000717163086,4
27996,608.3400020599365,7
27997,18.0,1
27998,26.75,1
28000,81.48999977111816,2
28001,40.0,1
28002,89.94999694824217,1
28005,108.72000026702881,2
